,date,komuna,new,id,komuna_raw,X,Y
525,2020-06-18,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
526,2020-06-19,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
527,2020-06-20,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
528,2020-06-21,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
529,2020-06-22,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
530,2020-06-23,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
531,2020-06-24,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
532,2020-06-25,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
533,2020-06-26,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
534,2020-06-27,Suharekë,4,27,Suhareke,20.8498703867173,42.363765401585496
535,2020-06-28,Suharekë,4,27,Suhareke,20.8498703867173,42.363765401585496
536,2020-06-29,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
537,2020-06-30,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
538,2020-07-01,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
539,2020-07-02,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
540,2020-07-03,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
541,2020-07-04,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
542,2020-07-05,Suharekë,2,27,Suhareke,20.8498703867173,42.363765401585496
543,2020-07-06,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
544,2020-07-07,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
545,2020-07-08,Suharekë,0,27,Suhareke,20.8498703867173,42.363765401585496
546,2020-06-18,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
547,2020-06-19,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
548,2020-06-20,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
549,2020-06-21,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
550,2020-06-22,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
551,2020-06-23,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
552,2020-06-24,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
553,2020-06-25,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
554,2020-06-26,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
555,2020-06-27,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
556,2020-06-28,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
557,2020-06-29,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
558,2020-06-30,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
559,2020-07-01,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
560,2020-07-02,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
561,2020-07-03,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
562,2020-07-04,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
563,2020-07-05,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
564,2020-07-06,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
565,2020-07-07,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
566,2020-07-08,Zveçan,0,28,Zvecan,20.7843513338577,42.976023809740106
567,2020-06-18,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
568,2020-06-19,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
569,2020-06-20,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
570,2020-06-21,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
571,2020-06-22,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
572,2020-06-23,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
573,2020-06-24,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
574,2020-06-25,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
575,2020-06-26,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
576,2020-06-27,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
577,2020-06-28,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
578,2020-06-29,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
579,2020-06-30,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
580,2020-07-01,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
581,2020-07-02,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
582,2020-07-03,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
583,2020-07-04,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
584,2020-07-05,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
585,2020-07-06,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
586,2020-07-07,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
587,2020-07-08,Zubin Potok,0,29,Zubin Potok,20.640501630445602,42.9218291630997
588,2020-06-18,Vushtrri,15,30,Vushtrri,20.9814721778087,42.8161387374413
589,2020-06-19,Vushtrri,7,30,Vushtrri,20.9814721778087,42.8161387374413
590,2020-06-20,Vushtrri,9,30,Vushtrri,20.9814721778087,42.8161387374413
591,2020-06-21,Vushtrri,3,30,Vushtrri,20.9814721778087,42.8161387374413
592,2020-06-22,Vushtrri,6,30,Vushtrri,20.9814721778087,42.8161387374413
593,2020-06-23,Vushtrri,4,30,Vushtrri,20.9814721778087,42.8161387374413
594,2020-06-24,Vushtrri,0,30,Vushtrri,20.9814721778087,42.8161387374413
595,2020-06-25,Vushtrri,0,30,Vushtrri,20.9814721778087,42.8161387374413
596,2020-06-26,Vushtrri,0,30,Vushtrri,20.9814721778087,42.8161387374413
597,2020-06-27,Vushtrri,4,30,Vushtrri,20.9814721778087,42.8161387374413
598,2020-06-28,Vushtrri,3,30,Vushtrri,20.9814721778087,42.8161387374413
599,2020-06-29,Vushtrri,5,30,Vushtrri,20.9814721778087,42.8161387374413
600,2020-06-30,Vushtrri,10,30,Vushtrri,20.9814721778087,42.8161387374413
601,2020-07-01,Vushtrri,6,30,Vushtrri,20.9814721778087,42.8161387374413
602,2020-07-02,Vushtrri,5,30,Vushtrri,20.9814721778087,42.8161387374413
603,2020-07-03,Vushtrri,9,30,Vushtrri,20.9814721778087,42.8161387374413
604,2020-07-04,Vushtrri,8,30,Vushtrri,20.9814721778087,42.8161387374413
605,2020-07-05,Vushtrri,9,30,Vushtrri,20.9814721778087,42.8161387374413
606,2020-07-06,Vushtrri,2,30,Vushtrri,20.9814721778087,42.8161387374413
607,2020-07-07,Vushtrri,11,30,Vushtrri,20.9814721778087,42.8161387374413
608,2020-07-08,Vushtrri,6,30,Vushtrri,20.9814721778087,42.8161387374413
609,2020-06-18,Mamushë,7,31,Mamushe,20.7338044000107,42.3253727850614
610,2020-06-19,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
611,2020-06-20,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
612,2020-06-21,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
613,2020-06-22,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
614,2020-06-23,Mamushë,6,31,Mamushe,20.7338044000107,42.3253727850614
615,2020-06-24,Mamushë,8,31,Mamushe,20.7338044000107,42.3253727850614
616,2020-06-25,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
617,2020-06-26,Mamushë,2,31,Mamushe,20.7338044000107,42.3253727850614
618,2020-06-27,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
619,2020-06-28,Mamushë,3,31,Mamushe,20.7338044000107,42.3253727850614
620,2020-06-29,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
621,2020-06-30,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
622,2020-07-01,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
623,2020-07-02,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
624,2020-07-03,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
625,2020-07-04,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
626,2020-07-05,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
627,2020-07-06,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
628,2020-07-07,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
629,2020-07-08,Mamushë,0,31,Mamushe,20.7338044000107,42.3253727850614
630,2020-06-18,Junik,0,32,Junik,20.2014138079546,42.509638768744004
631,2020-06-19,Junik,0,32,Junik,20.2014138079546,42.509638768744004
632,2020-06-20,Junik,0,32,Junik,20.2014138079546,42.509638768744004
633,2020-06-21,Junik,0,32,Junik,20.2014138079546,42.509638768744004
634,2020-06-22,Junik,0,32,Junik,20.2014138079546,42.509638768744004
635,2020-06-23,Junik,0,32,Junik,20.2014138079546,42.509638768744004
636,2020-06-24,Junik,0,32,Junik,20.2014138079546,42.509638768744004
637,2020-06-25,Junik,0,32,Junik,20.2014138079546,42.509638768744004
638,2020-06-26,Junik,0,32,Junik,20.2014138079546,42.509638768744004
639,2020-06-27,Junik,0,32,Junik,20.2014138079546,42.509638768744004
640,2020-06-28,Junik,0,32,Junik,20.2014138079546,42.509638768744004
641,2020-06-29,Junik,0,32,Junik,20.2014138079546,42.509638768744004
642,2020-06-30,Junik,0,32,Junik,20.2014138079546,42.509638768744004
643,2020-07-01,Junik,0,32,Junik,20.2014138079546,42.509638768744004
644,2020-07-02,Junik,0,32,Junik,20.2014138079546,42.509638768744004
645,2020-07-03,Junik,0,32,Junik,20.2014138079546,42.509638768744004
646,2020-07-04,Junik,0,32,Junik,20.2014138079546,42.509638768744004
647,2020-07-05,Junik,0,32,Junik,20.2014138079546,42.509638768744004
648,2020-07-06,Junik,0,32,Junik,20.2014138079546,42.509638768744004
649,2020-07-07,Junik,0,32,Junik,20.2014138079546,42.509638768744004
650,2020-07-08,Junik,0,32,Junik,20.2014138079546,42.509638768744004
651,2020-06-18,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
652,2020-06-19,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
653,2020-06-20,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
654,2020-06-21,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
655,2020-06-22,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
656,2020-06-23,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
657,2020-06-24,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
658,2020-06-25,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
659,2020-06-26,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
660,2020-06-27,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
661,2020-06-28,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
662,2020-06-29,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
663,2020-06-30,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
664,2020-07-01,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
665,2020-07-02,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
666,2020-07-03,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
667,2020-07-04,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
668,2020-07-05,Malishevë,2,33,Malisheve,20.714511835412,42.5024646750472
669,2020-07-06,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
670,2020-07-07,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
671,2020-07-08,Malishevë,0,33,Malisheve,20.714511835412,42.5024646750472
672,2020-06-18,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
673,2020-06-19,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
674,2020-06-20,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
675,2020-06-21,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
676,2020-06-22,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
677,2020-06-23,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
678,2020-06-24,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
679,2020-06-25,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
680,2020-06-26,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
681,2020-06-27,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
682,2020-06-28,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
683,2020-06-29,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
684,2020-06-30,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
685,2020-07-01,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
686,2020-07-02,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
687,2020-07-03,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
688,2020-07-04,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
689,2020-07-05,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
690,2020-07-06,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
691,2020-07-07,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
692,2020-07-08,Ranillug,0,34,Ranillug,21.615597602235397,42.5092012433326
693,2020-06-18,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
694,2020-06-19,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
695,2020-06-20,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
696,2020-06-21,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
697,2020-06-22,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
698,2020-06-23,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
699,2020-06-24,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
700,2020-06-25,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
701,2020-06-26,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
702,2020-06-27,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
703,2020-06-28,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
704,2020-06-29,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
705,2020-06-30,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
706,2020-07-01,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
707,2020-07-02,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
708,2020-07-03,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
709,2020-07-04,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
710,2020-07-05,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
711,2020-07-06,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
712,2020-07-07,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
713,2020-07-08,Graçanicë,0,35,Gracanice,21.1652318498971,42.5769928912085
714,2020-06-18,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
715,2020-06-19,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
716,2020-06-20,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
717,2020-06-21,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
718,2020-06-22,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
719,2020-06-23,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
720,2020-06-24,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
721,2020-06-25,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
722,2020-06-26,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
723,2020-06-27,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
724,2020-06-28,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
725,2020-06-29,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
726,2020-06-30,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
727,2020-07-01,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
728,2020-07-02,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
729,2020-07-03,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
730,2020-07-04,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
731,2020-07-05,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
732,2020-07-06,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
733,2020-07-07,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
734,2020-07-08,Hani i Elezit,0,36,Hani i Elezit,21.2586432550405,42.15330780268
735,2020-06-18,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
736,2020-06-19,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
737,2020-06-20,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
738,2020-06-21,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
739,2020-06-22,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
740,2020-06-23,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
741,2020-06-24,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
742,2020-06-25,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
743,2020-06-26,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
744,2020-06-27,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
745,2020-06-28,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
746,2020-06-29,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
747,2020-06-30,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
748,2020-07-01,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
749,2020-07-02,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
750,2020-07-03,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
751,2020-07-04,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
752,2020-07-05,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
753,2020-07-06,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
754,2020-07-07,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
755,2020-07-08,Kllokot,0,37,Kllokot,21.391632512886602,42.346718206876
756,2020-06-18,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
757,2020-06-19,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
758,2020-06-20,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
759,2020-06-21,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
760,2020-06-22,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
761,2020-06-23,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
762,2020-06-24,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
763,2020-06-25,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
764,2020-06-26,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
765,2020-06-27,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
766,2020-06-28,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
767,2020-06-29,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
768,2020-06-30,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
769,2020-07-01,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
770,2020-07-02,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
771,2020-07-03,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
772,2020-07-04,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
773,2020-07-05,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
774,2020-07-06,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
775,2020-07-07,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
776,2020-07-08,Partesh,0,38,Partesh,21.4780563301995,42.4039627704677
